ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/milestones/type.1,tender/milestones/title.1,tender/milestones/dueDate.1,tender/bidOpening/date,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2020_DCA_16269_5,tender,tender,1,2022-09-29,2020_DCA_16269_5,ARCH.6/Pt./Hatimura/ e-T/2019-20/1546,"Conservation of  Archaeological Sites and Monuments of Assam under SOPD-G for the year 2019-20 for Group D, Hatimura",Works,Open Tender,Works,Civil Works,NA,No,No,1551674,2020-04-02 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,3,assessment,Price Bid Opening Date,NA,24-02-2020 15:00,NA,Department of Cultural Affairs,2020-2021
ocds-kjhdrl-2020_DCA_16269_6,tender,tender,1,2022-09-29,2020_DCA_16269_6,ARCH.6/Pt./Hatimura/ e-T/2019-20/1546,"Conservation of  Archaeological Sites and Monuments of Assam under SOPD-G for the year 2019-20 for Group E, Hatimura",Works,Open Tender,Works,Civil Works,NA,No,No,3685257,2020-04-02 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,Technical Bid Opening,1,assessment,Price Bid Opening Date,NA,24-02-2020 15:00,NA,Department of Cultural Affairs,2020-2021
ocds-kjhdrl-2020_PNRD_16284_1,tender,tender,1,2022-09-29,2020_PNRD_16284_1,KZP(F)2/2017-18/34115,"Land development with construction of boundary wall and drainage system at proposed new office campus of Kamrup Zila Parishad, Amingaon under 5th ASFC/2017-18.",Works,Open Tender,Item Rate,Civil Works,NA,No,No,9630791,2020-04-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,15-02-2020 15:00,NA,Principal Secretary- P and RD- Assam Secretariat,2020-2021
ocds-kjhdrl-2020_AP_16283_1,tender,tender,1,2022-09-29,2020_AP_16283_1,E/VII/106-13/CID/271 dtd. 03-02-2020,"Supply of Servers, All-in-One Desktop, Laptop, Online UPS",Goods,Open Tender,Supply,Computer- H/W,NA,No,No,0,2020-04-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Online,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,27-02-2020 15:00,NA,Assam Police,2020-2021
ocds-kjhdrl-2020_DoWR_16277_1,tender,tender,1,2022-09-29,2020_DoWR_16277_1,NAGAON/2019-20/SOPD-FDR/II,Construction of Ring Bund from Gakhirkhaiti to Sullung along left bank of river Brahmaputra. PACKAGE 1,Works,Open Tender,Works,Civil Works,NA,No,No,38444800,2020-04-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Online,NA,AOC,2,assessment,Price Bid Opening Date,NA,26-02-2020 14:00,NA,Department of Water Resources,2020-2021
ocds-kjhdrl-2020_DoWR_16278_1,tender,tender,1,2022-09-29,2020_DoWR_16278_1,NAGAON/2019-20/SOPD-FDR/II,Construction of Ring Bund from Gakhirkhaiti to Sullung along left bank of river Brahmaputra. PACKAGE 2,Works,Open Tender,Works,Civil Works,NA,No,No,34114199,2020-04-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Online,NA,AOC,2,assessment,Price Bid Opening Date,NA,26-02-2020 14:00,NA,Department of Water Resources,2020-2021
ocds-kjhdrl-2020_DoWR_16279_1,tender,tender,1,2022-09-29,2020_DoWR_16279_1,DHEMAJI/2019-20/SOPD-FDR/I,Extension of Kumatiya R/B dyke (from Sapekhaiti to Champora),Works,Open Tender,Works,Civil Works,NA,No,No,136650352,2020-04-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Online,NA,AOC,3,assessment,Price Bid Opening Date,NA,26-02-2020 14:00,NA,Department of Water Resources,2020-2021
ocds-kjhdrl-2020_ASPIR_16286_1,tender,tender,1,2022-09-29,2020_ASPIR_16286_1,IN-AS-CFMS-14895-CS-QCBS,Selection of Project Management Consultant For Revenue Augmentation,Services,Limited,Lump-sum,Consultancy,NA,No,No,0,2020-04-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Not Applicable,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,04-05-2020 14:30,NA,Finance Department - World Bank Tenders,2020-2021
ocds-kjhdrl-2020_HFWD_16288_1,tender,tender,1,2022-09-29,2020_HFWD_16288_1,DME/20/ICU-GMCH/2020/1293 dt 01/02/2020,Supply and Installation of Hospital Furniture for 50 bedded ICU at GMCH Guwahati and all Medical College Hospitals  Dental Colleges of Assam,Goods,Open Tender,Supply,Medical Equipments/Waste,NA,No,No,20000000,2020-04-02 18:50:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,AOC,13,assessment,Price Bid Opening Date,NA,18-03-2020 15:00,NA,Health and Family Welfare Department,2020-2021
ocds-kjhdrl-2020_NHM_16287_1,tender,tender,1,2022-09-29,2020_NHM_16287_1,NHM/Proc/Presc Pad/238/Pt-I/14-15/215,Printing and supply of Prescription Pad,Goods,Open Limited,Supply,Publishing/Printing,NA,No,No,8600000,2020-05-02 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Not Applicable,NA,Bid Opening,6,assessment,Price Bid Opening Date,NA,11-02-2020 15:30,NA,National Health Mission,2020-2021
ocds-kjhdrl-2020_BTC_16272_1,tender,tender,1,2022-09-29,2020_BTC_16272_1,74/NIT/RUSA/BTC/2019-20/6,TN No.104_01,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,31713057,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,21-02-2020 14:00,NA,Bodoland Territorial Council-PWD,2020-2021
ocds-kjhdrl-2020_BTC_16273_1,tender,tender,1,2022-09-29,2020_BTC_16273_1,74/NIT/RUSA/BTC/2019-20/9,TN No.111_01,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,31909010,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,24-02-2020 15:00,NA,Bodoland Territorial Council-PWD,2020-2021
ocds-kjhdrl-2020_DAASC_16276_1,tender,tender,1,2022-09-29,2020_DAASC_16276_1,AGRI/ENG/BID/13M/4809/19-20/46,"Construction/Extension of office Building of Engineering Section at Directorate of agriculture Campus,Khanapara",Works,Open Tender,Item Rate,Civil Works,NA,No,No,14625000,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,19-02-2020 13:00,NA,Directorate of Agriculture and Assam Seed Corporation,2020-2021
ocds-kjhdrl-2020_DAASC_16276_2,tender,tender,1,2022-09-29,2020_DAASC_16276_2,AGRI/ENG/BID/13M/4809/19-20/46,"Construction/Renovation of office Building of District Agriculture ,Kamrup Ulubari,Guwahati-07",Works,Open Tender,Item Rate,Civil Works,NA,No,No,6825000,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Technical Bid Opening,1,assessment,Price Bid Opening Date,NA,19-02-2020 13:00,NA,Directorate of Agriculture and Assam Seed Corporation,2020-2021
ocds-kjhdrl-2020_ICD_16289_1,tender,tender,1,2022-09-29,2020_ICD_16289_1,EEG/316/Pt-VI/2012 date 03/02/2020,ReConstruction of boundary wall toilet block for chowkider and driver and other ancillary items of work at Udyog Bhawan  Guwahati 21,Works,Open Tender,Item Rate,Composite Works,NA,No,No,2485041,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,15-02-2020 15:00,NA,Industries and Commerce Department,2020-2021
ocds-kjhdrl-2020_BoTC_16293_1,tender,tender,1,2022-09-29,2020_BoTC_16293_1,DHS/04/2019-20,Procurement of Hospital Related items for the year 2019-20,Goods,Open Tender,Supply,Medical Equipments/Waste,NA,No,No,49999997,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Bid Opening,0,assessment,Price Bid Opening Date,NA,17-02-2020 15:30,NA,Bodoland Territorial Council,2020-2021
ocds-kjhdrl-2020_BoTC_16294_1,tender,tender,1,2022-09-29,2020_BoTC_16294_1,DHS/05/2019-20,Procurement of Hospital Related items for the year 2019-20,Goods,Open Tender,Supply,Medical Equipments/Waste,NA,No,No,49999997,2020-05-02 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Bid Opening,0,assessment,Price Bid Opening Date,NA,17-02-2020 15:30,NA,Bodoland Territorial Council,2020-2021
ocds-kjhdrl-2020_BTC_16275_1,tender,tender,1,2022-09-29,2020_BTC_16275_1,ACE-101/BTC/BADP/155,TN No. 108,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,9955523,2020-05-02 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,20-02-2020 14:00,NA,Bodoland Territorial Council-PWD,2020-2021
ocds-kjhdrl-2020_BoTC_16290_1,tender,tender,1,2022-09-29,2020_BoTC_16290_1,DPRD/BTC/SOPD-29/2018/20,DPRD/BTC/SOPD-29/2018/20,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,42250000,2020-05-02 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,20-02-2020 14:30,NA,Bodoland Territorial Council,2020-2021
ocds-kjhdrl-2020_PWD_16285_1,tender,tender,1,2022-09-29,2020_PWD_16285_1,CE/Maint/5thASFC/298/2018/11,CE/Maint/5th ASFC/Cachar-01 Repair and Maintenance of road Bhaga Sherkhan Road (Balance length up to Mizoram Border) under 5th Assam State Finance Commission for the year 2018-19,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20070000,2020-05-02 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,1,assessment,Price Bid Opening Date,NA,17-02-2020 15:00,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_ASTC_16291_1,tender,tender,1,2022-09-29,2020_ASTC_16291_1,ASTC/CE/1524/2019/622,"Construction of Bus Terminal at Biswanath Chariali,ASTC Station,2019-20",Works,Open Tender,Works,Civil Works - Building,NA,No,No,13412657,2020-05-02 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,29-02-2020 16:00,NA,Assam State Transport Corporation,2020-2021
ocds-kjhdrl-2020_ASTC_16292_1,tender,tender,1,2022-09-29,2020_ASTC_16292_1,ASTC/CE/1524/2019/622,"Construction of Bus Terminal at Sotia,ASTC Station,2019-20",Works,Open Tender,Works,Civil Works - Building,NA,No,No,13412657,2020-05-02 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,29-02-2020 16:00,NA,Assam State Transport Corporation,2020-2021
ocds-kjhdrl-2020_ASTC_16295_1,tender,tender,1,2022-09-29,2020_ASTC_16295_1,ASTC/CE/1524/2019/622,"Construction of Bus Terminal at Hojai,ASTC Station,2019-20",Works,Open Tender,Works,Civil Works - Building,NA,No,No,8955901,2020-05-02 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,29-02-2020 16:00,NA,Assam State Transport Corporation,2020-2021
ocds-kjhdrl-2020_NHM_16296_1,tender,tender,1,2022-09-29,2020_NHM_16296_1,NHM/C-CW/New PHC(19-20)/Assam/19/132,Construction Of PHC including residential quarters at Dalanibasti in Udalguri district,Works,Open Tender,Turn-key,Civil Works - Building,NA,No,No,13750000,2020-05-02 12:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,25-02-2020 15:30,NA,National Health Mission,2020-2021
ocds-kjhdrl-2020_PWD_16302_1,tender,tender,1,2022-09-29,2020_PWD_16302_1,CT-82/89/2016/91 adted 04.02.2020,SOPD(FDR)_WAC_38,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,8413804,2020-05-02 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,20-02-2020 10:00,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_ASTC_16303_1,tender,tender,1,2022-09-29,2020_ASTC_16303_1,ASTC/CE/1524/2019/622,"Construction of ASTC Station Yard at ISBT,Betkuchi,ASTC Station,2019-20",Works,Open Tender,Works,Civil Works,NA,No,No,26098053,2020-05-02 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,18-02-2020 14:00,NA,Assam State Transport Corporation,2020-2021
ocds-kjhdrl-2020_PWBNH_16305_1,tender,tender,1,2022-09-29,2020_PWBNH_16305_1,GMC.54/2019/18 GMC- Majuli  Poly(RT),"Construction of Proposed Polytechnics Institutes in various Districts of Assam at Hajo, Majuli and Tingkhong at Majuli",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,415097000,2020-05-02 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,25-02-2020 15:30,NA,Public Works Building and NH Department,2020-2021
ocds-kjhdrl-2020_PWBNH_16306_1,tender,tender,1,2022-09-29,2020_PWBNH_16306_1,Signature Project-8 (RT),"Construction of Outdoor and Indoor Sports Complex at Doomdooma , Doomdooma LAC  under Tinisukia  District under Signature Project for the year 2018-19",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,91833821,2020-05-02 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,20-02-2020 16:00,NA,Public Works Building and NH Department,2020-2021
ocds-kjhdrl-2019_PHED_14984_2,tender,tender,1,2022-09-29,2019_PHED_14984_2,ACE/PHE /N/TND-4/2019-20/ 2480 -85,PACKAGE_04_BEBEJIA_NEW_PWSS,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,15983000,2020-05-02 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,60,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,14-02-2020 15:00,NA,Public Health Engineering Department,2020-2021
ocds-kjhdrl-2019_PHED_14981_2,tender,tender,1,2022-09-29,2019_PHED_14981_2,ACE/PHE /N/TND-4/2019-20/ 2480 -85,PKG 02 Silakola PWSS in Majuli District,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,10072000,2020-05-02 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,14-02-2020 15:00,NA,Public Health Engineering Department,2020-2021
ocds-kjhdrl-2019_PHED_14976_2,tender,tender,1,2022-09-29,2019_PHED_14976_2,ACE/PHE /N/TND-4/2019-20/ 2480 -85,Pkg 01 Natun Kamalabari New PWSS in Majuli District of Jorhat Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,7722000,2020-05-02 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,1,assessment,Price Bid Opening Date,NA,14-02-2020 15:00,NA,Public Health Engineering Department,2020-2021
ocds-kjhdrl-2020_HFWD_16310_1,tender,tender,1,2022-09-29,2020_HFWD_16310_1,DME/340/2017/Pt/1492 dt 05-02-2020,supply  installation of  various equipments for the department of Dermatology for all Medical College Hospitals and Dental Colleges of Assam,Goods,Open Tender,Supply,Medical Equipments/Waste,NA,No,No,20000000,2020-05-02 16:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,10-06-2020 15:00,NA,Health and Family Welfare Department,2020-2021
ocds-kjhdrl-2020_HFWD_16304_1,tender,tender,1,2022-09-29,2020_HFWD_16304_1,ASACS/EQUIP/2019-20/1162/58,Supply and Installation of Lab Equipment,Goods,Open Tender,Supply,Laboratory and scientific equipment,NA,No,No,7000000,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,26-02-2020 11:00,NA,Health and Family Welfare Department,2020-2021
ocds-kjhdrl-2020_HB_16309_1,tender,tender,1,2022-09-29,2020_HB_16309_1,BCJ.11/2020/200 Dated.05.02.2020,Supply of Dietary Articles for the  District Jail Biswanath Chariali for Group-A,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,3,assessment,Price Bid Opening Date,NA,26-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16309_2,tender,tender,1,2022-09-29,2020_HB_16309_2,BCJ.11/2020/200 Dated.05.02.2020,Supply of Dietary Articles for the  District Jail Biswanath Chariali for Group-B,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,4,assessment,Price Bid Opening Date,NA,26-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16309_3,tender,tender,1,2022-09-29,2020_HB_16309_3,BCJ.11/2020/200 Dated.05.02.2020,Supply of Dietary Articles for the  District Jail Biswanath Chariali for Group-C,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,2,assessment,Price Bid Opening Date,NA,06-03-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16309_4,tender,tender,1,2022-09-29,2020_HB_16309_4,BCJ.11/2020/200 Dated.05.02.2020,Supply of Dietary Articles for the  District Jail Biswanath Chariali for Group-D,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,3,assessment,Price Bid Opening Date,NA,26-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16308_1,tender,tender,1,2022-09-29,2020_HB_16308_1,NO.CJG.45/2020/378 DTD-05-02-2020,"Supply of Gr-A  articles for Central Jail, Guwahati",Goods,Open Tender,Item Rate,Food Products,NA,No,No,0,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,11,assessment,Price Bid Opening Date,NA,27-02-2020 15:00,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16316_1,tender,tender,1,2022-09-29,2020_HB_16316_1,KDJ/2020/183 Dated.05.02.2020,Supply of Dietary articles for the District Jail KOKRAJHAR(BTAD) Assam during the financial year 2020-2021 for Group-A,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,6,assessment,Price Bid Opening Date,NA,21-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16308_2,tender,tender,1,2022-09-29,2020_HB_16308_2,NO.CJG.45/2020/378 DTD-05-02-2020,"Supply of Gr-B  articles for Central Jail, Guwahati",Goods,Open Tender,Item Rate,Food Products,NA,No,No,0,2020-05-02 17:20:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,6,assessment,Price Bid Opening Date,NA,27-02-2020 15:00,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16316_2,tender,tender,1,2022-09-29,2020_HB_16316_2,KDJ/2020/183 Dated.05.02.2020,Supply of Dietary articles for the District Jail KOKRAJHAR(BTAD) Assam during the financial year 2020-2021 for Group-B,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,5,assessment,Price Bid Opening Date,NA,21-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16316_3,tender,tender,1,2022-09-29,2020_HB_16316_3,KDJ/2020/183 Dated.05.02.2020,Supply of Dietary articles for the District Jail KOKRAJHAR(BTAD) Assam during the financial year 2020-2021 for Group-C,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,5,assessment,Price Bid Opening Date,NA,21-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_GMDA_16324_1,tender,tender,1,2022-09-29,2020_GMDA_16324_1,GMDA/DEV/54/2019/20,Restoration of missing link portion of K.B. Road at Borsola Beelpar,Works,Open Tender,Percentage,Civil Works,NA,No,No,5000000,2020-05-02 17:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,14-02-2020 15:00,NA,Guwahati Metropolitan Development Authority,2020-2021
ocds-kjhdrl-2020_HB_16316_4,tender,tender,1,2022-09-29,2020_HB_16316_4,KDJ/2020/183 Dated.05.02.2020,Supply of Dietary articles for the District Jail KOKRAJHAR(BTAD) Assam during the financial year 2020-2021 for Group-D,Goods,Open Tender,Item Rate,Miscellaneous Goods,NA,No,No,0,2020-05-02 17:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,3,assessment,Price Bid Opening Date,NA,21-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_DoWR_16299_1,tender,tender,1,2022-09-29,2020_DoWR_16299_1,BARPETA/2019-20/SOPD-FDR/IV,Protection of Barapeta Cattle Farm and its  adjoining area from the erosion of river Beki on its L/B.,Works,Open Tender,Works,Civil Works,NA,No,No,49504915,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Online,NA,AOC,4,assessment,Price Bid Opening Date,NA,27-02-2020 14:00,NA,Department of Water Resources,2020-2021
ocds-kjhdrl-2020_PWD_16307_1,tender,tender,1,2022-09-29,2020_PWD_16307_1,CE/Commn/42/19-20/6_Rajartilla,Rajartilla on Katigorah Harinagar Road,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,28107000,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,1,assessment,Price Bid Opening Date,NA,19-02-2020 14:10,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_PWD_16311_1,tender,tender,1,2022-09-29,2020_PWD_16311_1,CE/Commn/42/2019-20/7_Kampur,Kampur Chaparmukh Raha segment,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,21960000,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,19-02-2020 14:10,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_HB_16312_1,tender,tender,1,2022-09-29,2020_HB_16312_1,CJN/TEN/01/2020 DTD.05/02/2020,"SUPPLY OF DIETARY ARTICLES i.e GROUP-A  FOR THE CENTRAL JAIL, NAGAON AND SPECIAL JAIL, NAGAON DURING THE FINANCIAL YEAR 2020-2021",Goods,Open Tender,Item Rate,Food Products,NA,No,No,0,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,4,assessment,Price Bid Opening Date,NA,25-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_HB_16312_2,tender,tender,1,2022-09-29,2020_HB_16312_2,CJN/TEN/01/2020 DTD.05/02/2020,"SUPPLY OF DIETARY ARTICLES i.e GROUP-B  FOR THE CENTRAL JAIL, NAGAON AND SPECIAL JAIL, NAGAON DURING THE FINANCIAL YEAR 2020-2021",Goods,Open Tender,Item Rate,Food Products,NA,No,No,0,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Online,NA,AOC,6,assessment,Price Bid Opening Date,NA,25-02-2020 14:30,NA,Home B,2020-2021
ocds-kjhdrl-2020_PWD_16322_1,tender,tender,1,2022-09-29,2020_PWD_16322_1,CE/Commn/42/19-20/7_Kathalguri,Kathalguri Kaiborta to Naharani,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,16681000,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,19-02-2020 14:10,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_PWD_16325_1,tender,tender,1,2022-09-29,2020_PWD_16325_1,CE/Commn/42 /2019-20/6_Sonai,Sonai Banskandi Road,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,24931000,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,19-02-2020 14:10,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_PWD_16327_1,tender,tender,1,2022-09-29,2020_PWD_16327_1,CE/Commn/42/19-20/6_SPTBridge,SPT Bridge at Gagalmari Road,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,12034000,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,5,assessment,Price Bid Opening Date,NA,19-02-2020 14:10,NA,Public Works Roads Department,2020-2021
ocds-kjhdrl-2020_ASTC_16328_1,tender,tender,1,2022-09-29,2020_ASTC_16328_1,ASTC/CE/1524/2019/622,"Construction of Conferance Hall,Office Room,Guest Room and Furniture supply at ASTC,HO",Works,Open Tender,Works,Civil Works,NA,No,No,16773997,2020-05-02 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,29-02-2020 16:00,NA,Assam State Transport Corporation,2020-2021
ocds-kjhdrl-2020_HB_16318_1,tender,tender,1,2022-09-29,2020_HB_16318_1,MDJ/55/2020/01,ANNUAL TENDER 2020-21,Goods,Open Tender,Supply,Food Products,NA,No,Yes,156240,2020-06-02 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Online,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,25-02-2020 14:30,NA,Home B,2020-2021
