ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/milestones/type.1,tender/milestones/title.1,tender/milestones/dueDate.1,tender/bidOpening/date,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2019_PHED_13791_22,tender,tender,1,2022-09-29,2019_PHED_13791_22,PHE_8_MM_2014_15_T_7146_201,Pkg 22 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in Rupathal PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,1808000,2019-05-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,27-08-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_PHED_13791_23,tender,tender,1,2022-09-29,2019_PHED_13791_23,PHE_8_MM_2014_15_T_7146_201,Pkg 23 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in Syedpur West PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,1945000,2019-05-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_PHED_13791_24,tender,tender,1,2022-09-29,2019_PHED_13791_24,PHE_8_MM_2014_15_T_7146_201,Pkg 24 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in Tillagram PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,1808000,2019-05-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_PHED_13791_25,tender,tender,1,2022-09-29,2019_PHED_13791_25,PHE_8_MM_2014_15_T_7146_201,Pkg 25 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in Tipra Basti PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,1808000,2019-05-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_BoTC_13801_1,tender,tender,1,2022-09-29,2019_BoTC_13801_1,TN 134/1 of 2019-20,Improvement of road from Jalabila to Ghugujhara road under SOPD-G,Works,Open Tender,Works,Civil Works,NA,No,No,6608491,2019-05-08 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,05-09-2019 15:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BoTC_13802_1,tender,tender,1,2022-09-29,2019_BoTC_13802_1,TN 134/2 of 2019-20,Improvement of road from Mohamaya PWD Road,Works,Open Tender,Works,Civil Works,NA,No,No,19184528,2019-05-08 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,05-09-2019 15:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_PHED_13791_26,tender,tender,1,2022-09-29,2019_PHED_13791_26,PHE_8_MM_2014_15_T_7146_201,Pkg 26 Design Subsoil Investigation and Construction of 60 Cum RCC ESR in Uttar Badarpur PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,2071000,2019-05-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_PHED_13791_27,tender,tender,1,2022-09-29,2019_PHED_13791_27,PHE_8_MM_2014_15_T_7146_201,Pkg 27 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in West Bor Hailakandi PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,2071000,2019-05-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,1,assessment,Price Bid Opening Date,NA,12-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_PHED_13791_28,tender,tender,1,2022-09-29,2019_PHED_13791_28,PHE_8_MM_2014_15_T_7146_201,Pkg 28 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in Triganga PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,1808000,2019-05-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_PHED_13791_29,tender,tender,1,2022-09-29,2019_PHED_13791_29,PHE_8_MM_2014_15_T_7146_201,Pkg 29 Design Subsoil Investigation and Construction of 50 Cum RCC ESR in Chepti Brajopur PWSS under Hailakandi Div,Works,Open Tender,Works,Civil Works - Water Works,NA,No,No,2071000,2019-05-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-09-2019 15:00,NA,Public Health Engineering Department,2019-2020
ocds-kjhdrl-2019_CD_13804_1,tender,tender,1,2022-09-29,2019_CD_13804_1,WAMUL/APART/FSD/19-20/01,Purchase of Frozen semen Dose,Goods,Open Tender,Supply,Supply of Materials,NA,No,No,2779920,2019-05-08 17:40:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,06-09-2019 12:00,NA,Cooperation Department,2019-2020
ocds-kjhdrl-2019_ASTC_13806_1,tender,tender,1,2022-09-29,2019_ASTC_13806_1,SPLDGP(B)/eFT/06-19/02/297,For Selection of System Integrator for supply installation and commissioning of IT assets under eFT project,Goods,Open Tender,Supply,Computer- H/W,NA,No,No,0,2019-05-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,17-08-2019 15:00,NA,Assam State Transport Corporation,2019-2020
ocds-kjhdrl-2019_PWD_13782_1,tender,tender,1,2022-09-29,2019_PWD_13782_1,SENL/NIT/399/B/2018-19,SENL/SDRF/2019-20/BAR-25,Works,Open Tender,Item Rate,Civil Works – Roads,NA,No,No,6591000,2019-06-08 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Financial Evaluation,6,assessment,Price Bid Opening Date,NA,19-08-2019 11:00,NA,Public Works Roads Department,2019-2020
ocds-kjhdrl-2019_HFWD_13795_1,tender,tender,1,2022-09-29,2019_HFWD_13795_1,MCH/72/Eye/2017/85,Supply and installation of Visual Field Analyser in RIO GMCH,Goods,Open Tender,Supply,Medical Equipments/Waste,NA,No,No,3000000,2019-06-08 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,20-08-2019 12:00,NA,Health and Family Welfare Department,2019-2020
ocds-kjhdrl-2019_HFWD_13809_1,tender,tender,1,2022-09-29,2019_HFWD_13809_1,GMC/MICRO/NTM DBT/551,Supply and installation of Equipments,Goods,Open Tender,Supply,Medical Equipments/Waste,NA,No,No,6000000,2019-06-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,20-08-2019 12:00,NA,Health and Family Welfare Department,2019-2020
ocds-kjhdrl-2019_CD_13538_2,tender,tender,1,2022-09-29,2019_CD_13538_2,AWC.ENGG.465/2017/MJLI/Const,Establishment of 1000 MT Warehouse along with its ancillary works at Majuli,Works,Open Tender,Works,Civil Works,NA,No,No,29120000,2019-06-08 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,21-08-2019 15:30,NA,Cooperation Department,2019-2020
ocds-kjhdrl-2019_BoTC_13811_1,tender,tender,1,2022-09-29,2019_BoTC_13811_1,TN 135/1 of 2019-20,Construction of Proposed R.C.C. 2 (Two) Storied (twin Type) Grade-III GAD Staff Quarter,Works,Open Tender,Works,Civil Works,NA,No,No,7257345,2019-06-08 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,22-08-2019 15:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BoTC_13812_1,tender,tender,1,2022-09-29,2019_BoTC_13812_1,TN 135/2 of 2019-20,Construction of Proposed R.C.C. 2 (Two) Storied (twin Type) Grade-III GAD Staff Quarter,Works,Open Tender,Works,Civil Works,NA,No,No,7257345,2019-06-08 15:10:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,22-08-2019 15:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_PWD_13799_1,tender,tender,1,2022-09-29,2019_PWD_13799_1,ACE/BV/TECH/TN/2017-18/69/253,ACE/BV/SIL/SOPD/2018-19/PHE/01,Works,Open Tender,Works,Civil Works,NA,No,No,19113840,2019-07-08 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,1,assessment,Price Bid Opening Date,NA,17-08-2019 14:00,NA,Public Works Roads Department,2019-2020
ocds-kjhdrl-2019_BoTC_13813_1,tender,tender,1,2022-09-29,2019_BoTC_13813_1,CRD/5 of 2019-20 Re-tender,CRD/ 2019-20/27(R)  Construction of road with earth filling and sand gravelling from No.1 Patwibari village road to Debadangi Mainaopuri under Chirang Division,Works,Open Tender,Item Rate,Civil Works,NA,No,No,2202643,2019-07-08 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,14-08-2019 11:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BoTC_13814_1,tender,tender,1,2022-09-29,2019_BoTC_13814_1,CRD/6 of 2019-20,CRD/ 2019-20/30 (R) Construction of road with earth filling and sand gravelling of Tara Bir Thapa road under Hatisar VCDC of Chirang Division,Works,Open Tender,Item Rate,Civil Works,NA,No,No,3037010,2019-07-08 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,14-08-2019 11:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BoTC_13803_1,tender,tender,1,2022-09-29,2019_BoTC_13803_1,DA/BTC/K/Acctt-43/2019-20/285 dated. 05/08/2019,"Supply of various Agril Inputs for Cluster Demonstration of HYV Paddy under NFSM-RICE, BTC for the year 2019-20",Goods,Open Tender,Supply,Crop Products,NA,No,No,5360800,2019-07-08 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,4,assessment,Price Bid Opening Date,NA,19-08-2019 13:00,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BoTC_13805_2,tender,tender,1,2022-09-29,2019_BoTC_13805_2,"DA/BTC/K/Acctt-43/2019-20/286, date. 05/08/2019","Supply of various Agril. Inputs for Demonstration of Hybrid Rice Technology under NFSM-RICE, BTC for the year 2019-20",Goods,Open Tender,Supply,Crop Products,NA,No,No,5376000,2019-07-08 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,4,assessment,Price Bid Opening Date,NA,19-08-2019 14:00,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BoTC_13808_1,tender,tender,1,2022-09-29,2019_BoTC_13808_1,"DA/BTC/K/Acctt-43/2019-20/287, dated. 05/08/2019","Supply of various Agril. Inputs for Cropping System Based Demonstration (CSBD) of First Crop (Rice) under NFSM-RICE, BTC for the year 2019-20",Goods,Open Tender,Supply,Crop Products,NA,No,No,5360800,2019-07-08 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,4,assessment,Price Bid Opening Date,NA,19-08-2019 15:00,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_UDD_13793_1,tender,tender,1,2022-09-29,2019_UDD_13793_1,TP/AMRUT/18/2018/2881 Dtd. 26.07.19,Water Supply Project at Dibrugarh Town under AMRUT Assam,Works,Open Tender,Works,Civil Works,NA,No,No,1863600000,2019-07-08 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,26-09-2019 15:30,NA,Urban Development Department,2019-2020
ocds-kjhdrl-2019_NHM_13798_1,tender,tender,1,2022-09-29,2019_NHM_13798_1,NHM/C-CW/CHC/Kalgasia DH/1462/12/120,Construction of MNCU at Barpeta CH,Works,Open Tender,Turn-key,Civil Works,NA,No,No,9182668,2019-07-08 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,225,No,Offline,NA,AOC,6,assessment,Price Bid Opening Date,NA,29-08-2019 15:30,NA,National Health Mission,2019-2020
ocds-kjhdrl-2019_SNT_13819_1,tender,tender,1,2022-09-29,2019_SNT_13819_1,AEDA/588/2019/15/3302-3309,"Design, Supply, Installation, Testing and Commissioning of Aggregate Capacity of 8.0MWp Grid Connected Solar Rooftop Photovoltaic Power Plants_with net metering facility in Assam under CAPEX mode for Residential consumers_Subsidised segment",Goods,Open Tender,Item Wise,Miscellaneous Goods,NA,No,No,0,2019-07-08 13:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,31,assessment,Price Bid Opening Date,NA,05-09-2019 15:00,NA,Department of Science and Technology,2019-2020
ocds-kjhdrl-2019_PWBNH_13817_1,tender,tender,1,2022-09-29,2019_PWBNH_13817_1,CS/SE(B-I)/04/2019-20/1236-43 dtd.24-07-2019,Infrastructure Grants to Colleges Constn of New Creation Class Room including Technically Enable of Ground Floor for Class Room First Floor for Hall of RCC Bldg G 1 and Addl Toilet Block for Boys under RUSA 2 0 at Sapatgram College Dist Dhubri Assam,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,9253207,2019-07-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,14-08-2019 11:00,NA,Public Works Building and NH Department,2019-2020
ocds-kjhdrl-2019_PWBNH_13820_1,tender,tender,1,2022-09-29,2019_PWBNH_13820_1,CS/SE(B-I)/09/2019-20/1488-95 dtd.02-08-2019,Construction of R and D Centre with office accommodation above existing Working Secondary Standard Laboratory in the office campus of Controller of Legal Metrology Assam under PFMS Guwahati,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,9398496,2019-07-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,16-08-2019 11:00,NA,Public Works Building and NH Department,2019-2020
ocds-kjhdrl-2019_HFWD_13816_1,tender,tender,1,2022-09-29,2019_HFWD_13816_1,MCH/2019/15576 dtd.05/08/2019,Outsoucing SWTP,Services,Open Tender,Works,Miscellaneous Services,NA,No,No,50000000,2019-07-08 16:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,05-09-2019 11:30,NA,Health and Family Welfare Department,2019-2020
ocds-kjhdrl-2019_PWD_13800_1,tender,tender,1,2022-09-29,2019_PWD_13800_1,ACE/EZ/SOPD/Marghta/NAGAPATHAR,Work under SOPDG scheme,Works,Open Tender,Item Rate,Civil Works,NA,No,No,27034626,2019-07-08 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,20-08-2019 11:00,NA,Public Works Roads Department,2019-2020
ocds-kjhdrl-2019_HFWD_13810_1,tender,tender,1,2022-09-29,2019_HFWD_13810_1,SMET/TMC/e-NIT/792/2017/4183 dt- 06/08/19,Supply and Installation of Instruments and Equipment for VRDL at TMCH Tezpur,Goods,Open Tender,Supply,Machineries,NA,No,No,0,2019-07-08 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,6,assessment,Price Bid Opening Date,NA,21-08-2019 15:00,NA,Health and Family Welfare Department,2019-2020
ocds-kjhdrl-2019_PWD_13821_1,tender,tender,1,2022-09-29,2019_PWD_13821_1,ACE/EZ/SOPD/Marghrta/UDAINAGAR,Work under SOPDG scheme,Works,Open Tender,Item Rate,Civil Works,NA,No,No,28630681,2019-07-08 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,1,assessment,Price Bid Opening Date,NA,20-08-2019 11:00,NA,Public Works Roads Department,2019-2020
ocds-kjhdrl-2019_AEGCL_13818_1,tender,tender,1,2022-09-29,2019_AEGCL_13818_1,AEGCL/MD/TL-NRL/Deposit work/2019(R),CONSTRUCTION OF 220 KV LILO TO NRL SUBSTATION FROM SAMAGURI-MARIANI LINE II ON TURNKEY BASIS (DEPOSIT WORK),Works,Open Tender,Turn-key,Electrical Works,NA,No,No,0,2019-08-08 13:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,210,No,Offline,NA,Technical Evaluation,4,assessment,Price Bid Opening Date,NA,09-09-2019 13:00,NA,Assam Electricity Grid Corporation Ltd,2019-2020
ocds-kjhdrl-2019_ICD_13815_1,tender,tender,1,2022-09-29,2019_ICD_13815_1,AIIDC/2040/2019 dt. 5/8/2019,Construction of Entrance Gate and Erection of Boundary Fencing Eastern and Southern side for the New Industrial Estate  at Belkhuti  Kumarikata Dist Baksa,Works,Open Tender,Item Rate,Civil Works,NA,No,No,3870400,2019-08-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,21-08-2019 14:30,NA,Industries and Commerce Department,2019-2020
ocds-kjhdrl-2019_ICD_13815_2,tender,tender,1,2022-09-29,2019_ICD_13815_2,AIIDC/2040/2019 dt. 5/8/2019,Erection of Boundary Fencing Western and Northern side for the New Industrial Estate  at Belkhuti  Kumarikata Dist Baksa,Works,Open Tender,Item Rate,Civil Works,NA,No,No,3562900,2019-08-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,21-08-2019 14:30,NA,Industries and Commerce Department,2019-2020
ocds-kjhdrl-2019_PWBNH_13824_1,tender,tender,1,2022-09-29,2019_PWBNH_13824_1,CS/SE(B-I)/07/2019-20/1536-44 dtd.03-08-2019,Infrs Grants to Colleges for Creation of New Facilities Reno Upgrdn of existing facilities and new equipments facilities under RUSA 2 0 at Ratnapith College Bahalpur Dist Dhubri Assam Constn of RCC Class Room and Computer Centre for Ratnapith College,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,9803301,2019-08-08 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,16-08-2019 11:00,NA,Public Works Building and NH Department,2019-2020
ocds-kjhdrl-2019_ICD_13828_1,tender,tender,1,2022-09-29,2019_ICD_13828_1,PNGRB/IMS/TECH/01/2014/170,Hiring of third party inspection agency for carrying out audit of integrated management system related to natural gas and city gas distribution pipelines network of AGCL,Services,Open Tender,Item Rate,Consultancy,NA,No,No,0,2019-08-08 15:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,04-09-2019 14:30,NA,Industries and Commerce Department,2019-2020
ocds-kjhdrl-2019_BODOU_13827_1,tender,tender,1,2022-09-29,2019_BODOU_13827_1,BU/Engg/B.W. H. Comx/18-19/81/1390,"Construction of Boundary wall at Haldhibari Complex of Bodoland University, Debargaon, Kokrajhar",Works,Open Tender,Works,Civil Works - Bridges,NA,No,No,12623736,2019-08-08 15:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,16-09-2019 11:00,NA,BODOLAND UNIVERSITY,2019-2020
ocds-kjhdrl-2019_BODOU_13831_1,tender,tender,1,2022-09-29,2019_BODOU_13831_1,BU/Engg/B.G./19-20/93/1387,"Construction of Botanical Garden at Haldhibari Complex of Bodoland University, Debargaon, Kokrajhar",Works,Open Tender,Works,Civil Works,NA,No,No,5178127,2019-08-08 15:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,16-09-2019 11:00,NA,BODOLAND UNIVERSITY,2019-2020
ocds-kjhdrl-2019_BODOU_13833_1,tender,tender,1,2022-09-29,2019_BODOU_13833_1,BU/Engg/Guest House/18-19/79/1396,"Construction of Guest House (Ground Floor) at Bodoland University, Debargaon, Kokrajhar",Works,Open Tender,Works,Civil Works,NA,No,No,38848051,2019-08-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,16-09-2019 11:00,NA,BODOLAND UNIVERSITY,2019-2020
ocds-kjhdrl-2019_BoTC_13649_2,tender,tender,1,2022-09-29,2019_BoTC_13649_2,28/SE(RnB)/e-tender/2019-20/ 07,"Construction of Guard Room and Barrack for use as Cook House, Ration Store, Dining Hall and Recreation Room at C/156 Bn. CRPF, Bijni Town Hall, Bijni, in Chirang District, BTC, Assam.",Works,Open Tender,Item Wise,Civil Works - Building,NA,No,No,4200000,2019-08-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,14-08-2019 16:30,NA,Bodoland Territorial Council,2019-2020
ocds-kjhdrl-2019_BODOU_13837_1,tender,tender,1,2022-09-29,2019_BODOU_13837_1,BU/Engg/PTC Lab/18-19/80/1393,"Construction of Plant Tissue Culture Lab (Ground Floor) at Haldhibari Complex of Bodoland University, Debargaon, Kokrajhar",Works,Open Tender,Works,Civil Works,NA,No,No,13910363,2019-08-08 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,16-09-2019 11:00,NA,BODOLAND UNIVERSITY,2019-2020
ocds-kjhdrl-2019_ICD_13825_1,tender,tender,1,2022-09-29,2019_ICD_13825_1,AIDC/IC/IEDh/RD/2019/436/4566,"Construction of New Roads, Up-gradation of the existing bituminous Internal Roads and RCC Drainage and Culvert works at Industrial Estate, Dhing, Nagaon, Assam",Works,Open Tender,Item Rate,Civil Works,NA,No,No,87996305,2019-08-08 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,7,assessment,Price Bid Opening Date,NA,29-08-2019 16:00,NA,Industries and Commerce Department,2019-2020
ocds-kjhdrl-2019_APHC_13829_1,tender,tender,1,2022-09-29,2019_APHC_13829_1,APHC/CS/01/19-20/JAILSIVASAGAR,"Construction of 2 storied (Assam Type First Floor) Administrative Building with facilities of vedio conferencing etc. - Civil works, Sanitary, water Supply, Site preparation etc at District Jail in Sivasagar District.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,5123952,2019-08-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,16-08-2019 14:30,NA,Assam Police Housing Corporation Ltd,2019-2020
ocds-kjhdrl-2019_APHC_13834_1,tender,tender,1,2022-09-29,2019_APHC_13834_1,APHC/CS/02/19-20_BAZARICHERRA,"Construction of RCC 2 storied U/S Qtr (4 unit / 1 bldg.) - Civil works, Sanitary, water Supply, Site preparation etc at Bazaricherra P.S. in Karimganj District.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,5704973,2019-08-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,16-08-2019 14:30,NA,Assam Police Housing Corporation Ltd,2019-2020
ocds-kjhdrl-2019_APHC_13836_1,tender,tender,1,2022-09-29,2019_APHC_13836_1,APHC/CS/03/19-20_NAYARALGA,"Construction of RCC 2 storied L/S Qtr (8 unit / 1 bldg.) - Civil works, Sanitary, water Supply, Site preparation etc  at Nayaralga OP. in Dhubri District.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,7733457,2019-08-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,16-08-2019 14:30,NA,Assam Police Housing Corporation Ltd,2019-2020
ocds-kjhdrl-2019_APHC_13838_1,tender,tender,1,2022-09-29,2019_APHC_13838_1,APHC/CS/04/19-20_SAPKATA,"Construction of RCC 2 storied L/S Qtr (6 unit / 1 bldg.) - Civil works, Sanitary, water Supply, Site preparation etc  at Sapkata O.P in Kokrajhar District.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,5891938,2019-08-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,16-08-2019 14:30,NA,Assam Police Housing Corporation Ltd,2019-2020
ocds-kjhdrl-2019_APHC_13842_1,tender,tender,1,2022-09-29,2019_APHC_13842_1,APHC/CS/05/18-19_PANCHAGRAM,"Construction of RCC 2 storied P.S. Building - Civil works, Sanitary, water Supply, Site preparation etc  Panchagram P.S. Building in Hailakandi District",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,6743913,2019-08-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,16-08-2019 14:30,NA,Assam Police Housing Corporation Ltd,2019-2020
ocds-kjhdrl-2019_PWD_13841_1,tender,tender,1,2022-09-29,2019_PWD_13841_1,CE/STBR/II/236/2018-19/04,ROB/ST-135/ASSAM/01,Works,Open Tender,Item Rate,Civil Works,NA,No,No,474616000,2019-08-08 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,23-09-2019 11:00,NA,Public Works Roads Department,2019-2020
ocds-kjhdrl-2019_BoTC_13843_1,tender,tender,1,2022-09-29,2019_BoTC_13843_1,TN 133 of 2019-20 (Re-Tender),Repairing/Renovation of Mandal Barrack and drainage system at Mazbat Revenue Circle,Works,Open Tender,Works,Civil Works,NA,No,No,4384102,2019-08-08 18:05:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,19-08-2019 15:30,NA,Bodoland Territorial Council,2019-2020
