ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/milestones/type.1,tender/milestones/title.1,tender/milestones/dueDate.1,tender/bidOpening/date,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2018_BTC_7675_3,tender,tender,1,2022-09-29,2018_BTC_7675_3,ACE40/TECH/5thFC/BAK/18-19/26,TN_91_3,Works,Open Tender,Item Rate,Civil Works,NA,No,No,3738226,2018-06-21 15:05:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,06-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BoTC_7666_1,tender,tender,1,2022-09-29,2018_BoTC_7666_1,"No. BTC/CD-120/2013-14/22(A), Dtd.23/02/2018",SOPD(CD)21 of 2018-19,Works,Open Tender,Works,Civil Works,NA,No,No,2451485,2018-06-21 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,02-07-2018 17:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7667_1,tender,tender,1,2022-09-29,2018_BoTC_7667_1,"No. BTC/CD-167/2015-16/6(A), Dtd.23/02/2018",SOPD(CD)22 of 2018-19,Works,Open Tender,Works,Civil Works,NA,No,No,2475248,2018-06-21 16:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,07-07-2018 17:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_HET_7664_1,tender,tender,1,2022-09-29,2018_HET_7664_1,NIT/E-TENDER/DTE-04/2018-19,Supply and Installation of Instruments Machines,Goods,Open Tender,Supply,Supply of Materials,NA,No,No,0,2018-06-22 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Financial Evaluation,4,assessment,Price Bid Opening Date,NA,17-07-2018 14:30,NA,Higher Education (Technical) Department,2018-2019
ocds-kjhdrl-2018_NHM_7677_1,tender,tender,1,2022-09-29,2018_NHM_7677_1,NHM/PROC/FOGGINGM/18-19/10401 DATED 20/06/18,Short e-TENDER FOR FOR SUPPLY OF  FOGGING MACHINE,Goods,Open Tender,Supply,Machineries,NA,No,No,1303900,2018-06-22 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,AOC,6,assessment,Price Bid Opening Date,NA,29-06-2018 16:00,NA,National Health Mission,2018-2019
ocds-kjhdrl-2018_BoTC_7678_1,tender,tender,1,2022-09-29,2018_BoTC_7678_1,DPRD/BTC/ SOPD/Koj-178/2018/21,"Construction of community Toilet with Solar Lighting and Water Pump System at Balanga Bazar at Dumuriguri VCDC under Dotma Dev Block, at Balajan Tinali Bazar at Tinali Chariali VCDC under Kokrajhar Dev Block, at Soraibil Bazar at Boshgaon VCDC under",Works,Open Tender,Item Rate,Civil Works,NA,No,No,2375871,2018-06-22 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,2,assessment,Price Bid Opening Date,NA,30-06-2018 14:00,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BTC_7674_1,tender,tender,1,2022-09-29,2018_BTC_7674_1,ACE29/TECH/MSLPR/PtI/17-18/244,TN_99_A,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8756186,2018-06-22 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,02-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7674_2,tender,tender,1,2022-09-29,2018_BTC_7674_2,ACE29/TECH/MSLPR/PtI/17-18/244,TN_99_B,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8577949,2018-06-22 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,02-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7674_3,tender,tender,1,2022-09-29,2018_BTC_7674_3,ACE29/TECH/MSLPR/PtI/17-18/244,TN_99_C,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9746948,2018-06-22 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,02-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_PWBNH_7673_1,tender,tender,1,2022-09-29,2018_PWBNH_7673_1,CS/SE(B-I)/945/2018-19/1052-62 dtd.18-06-2018,Construction of Water Fountain at FAAMCH Barpeta under TNEIF,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,5522566,2018-06-22 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,28-06-2018 11:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_PWBNH_7682_1,tender,tender,1,2022-09-29,2018_PWBNH_7682_1,BN/27/2016 / 11_Nalbari_Gurdon Higher Secondary,Augmentation of existing infrastructure in Govt.Gurdon Higher Secondary School at Nalbari.,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,50132700,2018-06-22 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,28-06-2018 12:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_PWBNH_7685_1,tender,tender,1,2022-09-29,2018_PWBNH_7685_1,BN/27/2016 /11_Nalbari_Debiram Pathsala H.S,"Augmentation of existing infrastructure in Debiram Pathsala H.S. School, Nalbari.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,11788784,2018-06-22 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,28-06-2018 12:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_PWBNH_7686_1,tender,tender,1,2022-09-29,2018_PWBNH_7686_1,BN/27/2016/11_dhubri_Sapatgram Amalgamated Academy,"Augmentation of existing infrastructure in Sapatgram Amalgamated Academy HS School, Dhubri",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,50132700,2018-06-22 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,28-06-2018 12:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_PWBNH_7689_1,tender,tender,1,2022-09-29,2018_PWBNH_7689_1,BN/27/2016 /11_Dibrugarh_Bindhakata HS,"Augmentation of existing infrastructure in Bindhakata HS School at Chabua, Dibrugarh.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,29300177,2018-06-22 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,28-06-2018 12:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_BTC_7690_1,tender,tender,1,2022-09-29,2018_BTC_7690_1,ACE11/TECH/UDLG/Pt1/17-18/103,TN_100_i,Works,Open Tender,Item Rate,Civil Works,NA,No,No,2970325,2018-06-22 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,03-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7690_2,tender,tender,1,2022-09-29,2018_BTC_7690_2,ACE11/TECH/UDLG/Pt1/17-18/103,TN_100_ii,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4045876,2018-06-22 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,03-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_PWBNH_7691_1,tender,tender,1,2022-09-29,2018_PWBNH_7691_1,BN/27/2016 / 11_Majuli_Auniati Hem Chandra,"Augmentation of existing infrastructure in Auniati Hem Chandra High School, Majuli",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,11788784,2018-06-22 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,28-06-2018 12:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_PWBNH_7692_1,tender,tender,1,2022-09-29,2018_PWBNH_7692_1,CEB/MECH/03/2018/3_Kokrajhar Planetarium,"Construction of Proposed Sub-Regional Science Centre and Planetarium at Kokrajhar, Assam. (Supply installation and commissioning of FRP 10 meter diameter inner  projection dome at Kokrajhar, Assam)",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,3037000,2018-06-22 15:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,07-07-2018 15:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_FESA_7695_1,tender,tender,1,2022-09-29,2018_FESA_7695_1,FES/PS/271/Pt/1964  Dated 21-06-18,Fabrication and Supply of 7(seven) nos. Advance Rescue Tender,Goods,Limited,Item Wise,Vehicles/Vehicle Spares,NA,No,No,126000000,2018-06-22 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Not Applicable,NA,AOC,4,assessment,Price Bid Opening Date,NA,28-06-2018 15:00,NA,Director- Fire and Emergency Services-Assam,2018-2019
ocds-kjhdrl-2018_FESA_7696_1,tender,tender,1,2022-09-29,2018_FESA_7696_1,FES/PS/271/Pt/1965  Dated 21-06-18,Fabrication of 22(twenty two) Nos. Quick Response Tender,Goods,Limited,Item Wise,Vehicles/Vehicle Spares,NA,No,No,22412456,2018-06-22 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Not Applicable,NA,AOC,5,assessment,Price Bid Opening Date,NA,28-06-2018 15:00,NA,Director- Fire and Emergency Services-Assam,2018-2019
ocds-kjhdrl-2018_FESA_7698_1,tender,tender,1,2022-09-29,2018_FESA_7698_1,FES/PS/SDRF/189/PT-1/1963  Dated 21-06-2018,Supply of 24 Nos. under water diving set with communication system,Goods,Limited,Item Wise,Supply of Materials,NA,No,No,12000000,2018-06-22 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Not Applicable,NA,AOC,3,assessment,Price Bid Opening Date,NA,28-06-2018 15:00,NA,Director- Fire and Emergency Services-Assam,2018-2019
ocds-kjhdrl-2018_PWBNH_7701_1,tender,tender,1,2022-09-29,2018_PWBNH_7701_1,CS/T/BD/31/2018/7_Nalbari North Kamrup  Stadium,"Construction of  Indoor Stadium and swimming  Pool at Nalbari, North Kamrup  Stadium Complex.",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,46531803,2018-06-22 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,30-06-2018 15:30,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_NHM_7699_1,tender,tender,1,2022-09-29,2018_NHM_7699_1,NVBDCP/VII-2/PSCM/Register,Printing and Supply of Register,Goods,Open Tender,Supply,Supply of Materials,NA,No,No,2000000,2018-06-23 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,04-07-2018 16:00,NA,National Health Mission,2018-2019
ocds-kjhdrl-2018_BoTC_7703_1,tender,tender,1,2022-09-29,2018_BoTC_7703_1,DPRD/BTC/SOPD/Chi-17/2018/19/1,Construction of 2 Nos Box Culvert and CC Block at Thaijoubari to Amteka Bazar road under SOPD CD 2018-19.,Works,Open Tender,Item Rate,Civil Works,NA,No,No,2475651,2018-06-23 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,2,assessment,Price Bid Opening Date,NA,29-06-2018 17:00,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7679_1,tender,tender,1,2022-09-29,2018_BoTC_7679_1,BTC/SCDB/01/2018,Const of CC Block of Road from Ananda Bazar to Sripur Village,Works,Open Tender,Works,Civil Works – Roads,NA,No,No,3073950,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 16:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7680_1,tender,tender,1,2022-09-29,2018_BoTC_7680_1,BTC/SCDB/02/2018,Construction of Birinchiguri RCC drop,Works,Open Tender,Works,Civil Works,NA,No,No,2151270,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 16:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7681_1,tender,tender,1,2022-09-29,2018_BoTC_7681_1,BTC/SCDB/03/2018,Erosion Protection of Lankar River at Ananda Betini area,Works,Open Tender,Works,Civil Works,NA,No,No,4185720,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 16:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7683_1,tender,tender,1,2022-09-29,2018_BoTC_7683_1,BTC/SCDB /04/2018,Improvement of road from South Digholdong to Taklai with Earth and sand gravelling,Works,Open Tender,Works,Civil Works,NA,No,No,2516773,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 16:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7687_1,tender,tender,1,2022-09-29,2018_BoTC_7687_1,BTC/SCDB/05/2018,Construction of Ananda Ulta Khunda RCC bundh,Works,Open Tender,Works,Civil Works,NA,No,No,2524896,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 16:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7688_1,tender,tender,1,2022-09-29,2018_BoTC_7688_1,BTC/SCDB/06/2018,Earth filling and Sand Gravelling of Village road Bikrampur Village,Works,Open Tender,Works,Civil Works,NA,No,No,2643500,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 16:30,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7704_1,tender,tender,1,2022-09-29,2018_BoTC_7704_1,DPRD/BTC/SOPD/Chi-17/2018/19/2,Construction of RCC Mini Bridge over Ratikhola River at Amteka to No 1 Oxiguri village road under SOPD CD 2018-19.,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4477389,2018-06-23 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,2,assessment,Price Bid Opening Date,NA,29-06-2018 17:00,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_PWBNH_7308_2,tender,tender,1,2022-09-29,2018_PWBNH_7308_2,SE(B)JHT/(C/S)/S-6/18-19,"Construction of Border Out Post in Assam Nagaland Border, 2017-18. (Construction of 6 (Six) nos of Assam Type Jowan Barrack at 38 Bn. Coy Chainpur).",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,4829900,2018-06-23 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,04-07-2018 15:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_PWBNH_7702_1,tender,tender,1,2022-09-29,2018_PWBNH_7702_1,CS/T/BD/42/2015/Pt-I 10_Science and Technology,"Construction of Academic Building and V.C.s residence at Assam Science and Technology  University, Guwahati SOPD-G during the year 2017-18",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,70136834,2018-06-23 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,3,assessment,Price Bid Opening Date,NA,10-07-2018 11:00,NA,Public Works Building and NH Department,2018-2019
ocds-kjhdrl-2018_BoTC_7706_1,tender,tender,1,2022-09-29,2018_BoTC_7706_1,DPRD/BTC/SOPD/Chi-16/2018/09,Earthfilling and sand gravelling of the road from Bhangnamari Bazar to fancy Bazar at Damugaon village  under SOPD CD 2018-19.,Works,Open Tender,Item Rate,Civil Works,NA,No,No,1980857,2018-06-23 16:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,2,assessment,Price Bid Opening Date,NA,29-06-2018 17:00,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BoTC_7707_1,tender,tender,1,2022-09-29,2018_BoTC_7707_1,DPRD/BTC/SOPD/Chi-18/2018/09,Imp of road from Duthangpara to No 1 Uttarpara PWD road under SOPD CD 2018-19.,Works,Open Tender,Item Rate,Civil Works,NA,No,No,1853492,2018-06-23 16:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,2,assessment,Price Bid Opening Date,NA,29-06-2018 17:00,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_HET_7694_1,tender,tender,1,2022-09-29,2018_HET_7694_1,NIT/E-TENDER/DTE/05/2018-19,Supply of steel and wooden furniture at Golaghat,Goods,Open Tender,Supply,Supply of Materials,NA,No,No,0,2018-06-25 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,90,No,Offline,NA,Financial Evaluation,7,assessment,Price Bid Opening Date,NA,16-07-2018 14:30,NA,Higher Education (Technical) Department,2018-2019
ocds-kjhdrl-2018_ICD_7700_1,tender,tender,1,2022-09-29,2018_ICD_7700_1,AIIDC/1540/2015,External and Internal electrical works for Common Facility Centre for Gold and Assamese traditional jewellery at IE Bamunimaidam along with 250 KVA substation,Works,Open Tender,Item Rate,Electrical Works,NA,No,No,1766488,2018-06-25 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,04-07-2018 15:00,NA,Industries and Commerce Department,2018-2019
ocds-kjhdrl-2018_BoTC_7708_1,tender,tender,1,2022-09-29,2018_BoTC_7708_1,DPRD/BTC/SOPD/Udal-80/2018/07,Const of RCC box culvert at Kahibari LP school to Khokabasti village road  under SOPD  2017-18.,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4163934,2018-06-25 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Evaluation,2,assessment,Price Bid Opening Date,NA,30-06-2018 13:15,NA,Bodoland Territorial Council,2018-2019
ocds-kjhdrl-2018_BTC_7684_1,tender,tender,1,2022-09-29,2018_BTC_7684_1,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_01,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8327872,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_2,tender,tender,1,2022-09-29,2018_BTC_7684_2,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_02,Works,Open Tender,Item Rate,Civil Works,NA,No,No,11566495,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_3,tender,tender,1,2022-09-29,2018_BTC_7684_3,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_03,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8799441,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_4,tender,tender,1,2022-09-29,2018_BTC_7684_4,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_04,Works,Open Tender,Item Rate,Civil Works,NA,No,No,5829583,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_5,tender,tender,1,2022-09-29,2018_BTC_7684_5,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_05,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4441631,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_6,tender,tender,1,2022-09-29,2018_BTC_7684_6,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_06,Works,Open Tender,Item Rate,Civil Works,NA,No,No,5450444,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_7,tender,tender,1,2022-09-29,2018_BTC_7684_7,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_07,Works,Open Tender,Item Rate,Civil Works,NA,No,No,7772438,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_8,tender,tender,1,2022-09-29,2018_BTC_7684_8,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_08,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9253234,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_9,tender,tender,1,2022-09-29,2018_BTC_7684_9,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_09,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9616785,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_10,tender,tender,1,2022-09-29,2018_BTC_7684_10,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_10,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9260520,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_11,tender,tender,1,2022-09-29,2018_BTC_7684_11,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_11,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9260578,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,2,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_12,tender,tender,1,2022-09-29,2018_BTC_7684_12,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_12,Works,Open Tender,Item Rate,Civil Works,NA,No,No,6672808,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_BTC_7684_13,tender,tender,1,2022-09-29,2018_BTC_7684_13,ACE41/TECH/FASFC/KOK/18-19/18,TN_97_13,Works,Open Tender,Item Rate,Civil Works,NA,No,No,7586816,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,17-07-2018 14:00,NA,Bodoland Territorial Council-PWD,2018-2019
ocds-kjhdrl-2018_PWD_7705_1,tender,tender,1,2022-09-29,2018_PWD_7705_1,T/CC/ETN/KMJ/2018-19/939(T),SE/KMJ/01/ BADP-SCA/ 2018-19.,Works,Open Tender,Works,Civil Works – Roads,NA,No,No,6734999,2018-06-25 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,4,assessment,Price Bid Opening Date,NA,04-07-2018 14:00,NA,Public Works Roads Department,2018-2019
ocds-kjhdrl-2018_UDD_7693_1,tender,tender,1,2022-09-29,2018_UDD_7693_1,No.UWS(T)-1072/2000/Pt-II/253,Details Consultancy for Water Supply Scheme,Works,Open Tender,EOI,Civil Works - Water Works,NA,No,No,5135696,2018-06-25 11:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,120,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,24-07-2018 11:00,NA,Urban Development Department,2018-2019
ocds-kjhdrl-2018_DCA_7709_1,tender,tender,1,2022-09-29,2018_DCA_7709_1,INSTALLATION OF ELECTRONIC AND AUDIO-VISUAL,SUPPLY AND INSTALLATION OF ELECTRONIC AND AUDIO-VISUAL ITEMS,Works,Open Tender,Item Rate,Audio-Visual Equipment,NA,No,No,6383200,2018-06-25 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,11-07-2018 11:00,NA,Department of Cultural Affairs,2018-2019
