ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/milestones/type.1,tender/milestones/title.1,tender/milestones/dueDate.1,tender/bidOpening/date,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2016_DoWR_1392_1,tender,tender,1,2022-09-29,2016_DoWR_1392_1,Tez/SDRF/2016-17/4,Im at Biswanath panpur 2,Works,Open Tender,Works,Civil Works,NA,No,No,2321557,2016-12-24 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1146_1,tender,tender,1,2022-09-29,2016_DoWR_1146_1,Jor/SDRF/2016-17/1,IM to Jhanji bund,Works,Open Tender,Works,Civil Works,NA,No,No,8785119,2016-12-24 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,7,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1393_1,tender,tender,1,2022-09-29,2016_DoWR_1393_1,Jor/SDRF/2016-17/5,IM at Garumara,Works,Open Tender,Works,Civil Works,NA,No,No,7692449,2016-12-24 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,1,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1394_1,tender,tender,1,2022-09-29,2016_DoWR_1394_1,Jor/SDRF/2016-17/1,IM to Jhanji Bund2,Works,Open Tender,Works,Civil Works,NA,No,No,8775097,2016-12-24 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,10,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1395_1,tender,tender,1,2022-09-29,2016_DoWR_1395_1,Jor/SDRF/2016-17/1,IM at Jhanji 3,Works,Open Tender,Works,Civil Works,NA,No,No,6073819,2016-12-24 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,13,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1396_1,tender,tender,1,2022-09-29,2016_DoWR_1396_1,Jor/SDRF/2016-17/1,IM at Jhanji 4,Works,Open Tender,Works,Civil Works,NA,No,No,10863684,2016-12-24 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,8,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1397_1,tender,tender,1,2022-09-29,2016_DoWR_1397_1,Jor/SDRF/2016-17/1,IM at Jhanji 5,Works,Open Tender,Works,Civil Works,NA,No,No,10927277,2016-12-24 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,06-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1152_1,tender,tender,1,2022-09-29,2016_DoWR_1152_1,Jor/SDRF/2016-17/2,IM near Amguri vill.,Works,Open Tender,Works,Civil Works,NA,No,No,25801000,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,7,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1172_1,tender,tender,1,2022-09-29,2016_DoWR_1172_1,Jor/SDRF/2016-17/3,IM Bhogdoi bund L/B,Works,Open Tender,Works,Civil Works,NA,No,No,18000000,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,8,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1173_1,tender,tender,1,2022-09-29,2016_DoWR_1173_1,Jor/SDRF/2016-17/4,IM Bhogdoi R/B,Works,Open Tender,Works,Civil Works,NA,No,No,3500000,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,18,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1178_1,tender,tender,1,2022-09-29,2016_DoWR_1178_1,Dhe/SDRF/2016-17/1,IM Gainadi 1,Works,Open Tender,Works,Civil Works,NA,No,No,2594596,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,10,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1398_1,tender,tender,1,2022-09-29,2016_DoWR_1398_1,Jor/SDRF/2016-17/6,Immediate mesures for restoration of Breach like damages  of Kakodonga bund 1,Works,Open Tender,Works,Civil Works,NA,No,No,2254061,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,14,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1399_1,tender,tender,1,2022-09-29,2016_DoWR_1399_1,or/SDRF/2016-17/6,Immediate mesures for restoration of Breach like damages  of Kakodonga bund 2,Works,Open Tender,Works,Civil Works,NA,No,No,4004000,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,11,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1400_1,tender,tender,1,2022-09-29,2016_DoWR_1400_1,Dhe/SDRF/2016-17/1,IM at Gainadi 2,Works,Open Tender,Works,Civil Works,NA,No,No,17191808,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,9,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1401_1,tender,tender,1,2022-09-29,2016_DoWR_1401_1,Dhe/SDRF/2016-17/1,IM at Gainadi3,Works,Open Tender,Works,Civil Works,NA,No,No,8796815,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,8,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1402_1,tender,tender,1,2022-09-29,2016_DoWR_1402_1,Dhe/SDRF/2016-17/1,IM at Gainadi 4,Works,Open Tender,Works,Civil Works,NA,No,No,3512316,2016-12-26 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,11,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1179_1,tender,tender,1,2022-09-29,2016_DoWR_1179_1,Dhe/SDRF/2016-17/2,IM Moridhal 1,Works,Open Tender,Works,Civil Works,NA,No,No,3835736,2016-12-26 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,22,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1403_1,tender,tender,1,2022-09-29,2016_DoWR_1403_1,Dhe/SDRF/2016-17/2,IM at moridhal 2,Works,Open Tender,Works,Civil Works,NA,No,No,8213309,2016-12-26 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,12,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1404_1,tender,tender,1,2022-09-29,2016_DoWR_1404_1,Dhe/SDRF/2016-17/3,IM at Dizmore 2,Works,Open Tender,Works,Civil Works,NA,No,No,4581595,2016-12-26 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,24,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1405_1,tender,tender,1,2022-09-29,2016_DoWR_1405_1,Dhe/SDRF/2016-17/3,IM at Dizimore 3,Works,Open Tender,Works,Civil Works,NA,No,No,10021217,2016-12-26 12:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,11,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1180_1,tender,tender,1,2022-09-29,2016_DoWR_1180_1,Dhe/SDRF/2016-17/3,IM B/dyke Dizmore1,Works,Open Tender,Works,Civil Works,NA,No,No,6817494,2016-12-26 12:15:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,18,assessment,Price Bid Opening Date,NA,09-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_WPTBC_1383_1,tender,tender,1,2022-09-29,2016_WPTBC_1383_1,SCDC/Acctt/Dev. Scheme/2016-17/24,Supply of various items,Goods,Open Tender,Supply,Miscellaneous Goods,NA,No,No,0,2016-12-26 16:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Financial Evaluation,23,assessment,Price Bid Opening Date,NA,06-01-2017 16:00,NA,Welfare of Plain Tribes and Backward Classes,2016-2017
ocds-kjhdrl-2016_SNT_1407_1,tender,tender,1,2022-09-29,2016_SNT_1407_1,AEDA/457/2016/3 dt. 22.12.2016,Supply_Installation_Testing and Commissioning with Five Years Warranty cum CMC of 440 KWp SPV Power Plants and Solar Street lights,Works,Open Tender,Works,Power/Energy Projects/Products,NA,No,No,70284000,2016-12-26 17:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,03-02-2017 14:00,NA,Department of Science and Technology,2016-2017
ocds-kjhdrl-2016_DOT_1409_1,tender,tender,1,2022-09-29,2016_DOT_1409_1,ATDC/CS/569/2016/4694 dtd. 21.12.2016,Sasoni Merbeel Eco Tourism Project Dibrugarh,Works,Open Tender,Item Rate,Civil Works - Others,NA,No,No,19832569,2016-12-27 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,4,assessment,Price Bid Opening Date,NA,10-01-2017 14:30,NA,Department of Tourism,2016-2017
ocds-kjhdrl-2016_HFWD_1323_2,tender,tender,1,2022-09-29,2016_HFWD_1323_2,No. SMEJ/JMCH/989/Pt-VI/2015/4287 dated 14.12.2016,"Supply and Installation of Mammography machine at Jorhat Medical College and Hospital, Jorhat, Assam",Goods,Open Tender,Buy,Machineries,NA,No,No,8000,2016-12-27 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Technical Evaluation,1,assessment,Price Bid Opening Date,NA,11-01-2017 12:00,NA,Health and Family Welfare Department,2016-2017
ocds-kjhdrl-2016_PHED_1421_1,tender,tender,1,2022-09-29,2016_PHED_1421_1,PHE_19_MM_2016_17_T_7949_53,CONSTRUCTION OF RCC STRUCTURES ABOVE 1ST FLOOR LEVELSLAB UPTO 2ND FLOOR LEVEL SLAB FORRENOVATION AND UPGRADATION OF THE CENTRAL MONITORINGAND DESIGN CELL FOR PHED AT HENGRABARI GUWAHATI UNDER GUWAHATIDIVISION_ II.,Works,Open Tender,Works,Civil Works - Building,NA,No,No,9219000,2016-12-27 15:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,60,No,Offline,NA,AOC,4,assessment,Price Bid Opening Date,NA,17-01-2017 11:00,NA,Public Health Engineering Department,2016-2017
ocds-kjhdrl-2016_PWBNH_1418_1,tender,tender,1,2022-09-29,2016_PWBNH_1418_1,GMC.44/2016/2,North Lakhimpur medical College_ Hospital,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,1268911000,2016-12-27 16:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,19-01-2017 11:30,NA,Public Works Building and NH Department,2016-2017
ocds-kjhdrl-2016_DoWR_1175_1,tender,tender,1,2022-09-29,2016_DoWR_1175_1,tez/SDRF/2016-17/2,IM Belsiri-1,Works,Open Tender,Works,Civil Works,NA,No,No,16995710,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,5,assessment,Price Bid Opening Date,NA,10-01-2017 14:00,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1176_1,tender,tender,1,2022-09-29,2016_DoWR_1176_1,Tez/SDRF/2016-17/3,IM Gabharu R/B-1,Works,Open Tender,Works,Civil Works,NA,No,No,377414,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,6,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1410_1,tender,tender,1,2022-09-29,2016_DoWR_1410_1,Nag/SDRF/2016-17/1,Silghatpk1,Works,Open Tender,Works,Civil Works,NA,No,No,9808894,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1412_1,tender,tender,1,2022-09-29,2016_DoWR_1412_1,Nag/SDRF/2016-17/1,Silghatpk2,Works,Open Tender,Works,Civil Works,NA,No,No,9607680,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1414_1,tender,tender,1,2022-09-29,2016_DoWR_1414_1,Nag/SDRF/2016-17/1,Silghatpk3,Works,Open Tender,Works,Civil Works,NA,No,No,9682619,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,10-01-2017 18:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1417_1,tender,tender,1,2022-09-29,2016_DoWR_1417_1,Nag/SDRF/2016-17/1,Silghatpk4,Works,Open Tender,Works,Civil Works,NA,No,No,4401731,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1419_1,tender,tender,1,2022-09-29,2016_DoWR_1419_1,Nag/SDRF/2016-17/1,Silghatpk5,Works,Open Tender,Works,Civil Works,NA,No,No,4428400,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1422_1,tender,tender,1,2022-09-29,2016_DoWR_1422_1,Nag/SDRF/2016-17/1,Silghatpk6,Works,Open Tender,Works,Civil Works,NA,No,No,4299454,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1423_1,tender,tender,1,2022-09-29,2016_DoWR_1423_1,Tez/SDRF/2016-17/2,I.M river Belsiri-2,Works,Open Tender,Works,Civil Works,NA,No,No,26055150,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,4,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1424_1,tender,tender,1,2022-09-29,2016_DoWR_1424_1,Nag/SDRF/2016-17/1,Silghatpk7,Works,Open Tender,Works,Civil Works,NA,No,No,366638,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1425_1,tender,tender,1,2022-09-29,2016_DoWR_1425_1,Tez/SDRF/2016-17/2,I.M of river Belsiri -3,Works,Open Tender,Works,Civil Works,NA,No,No,3317235,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,7,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1426_1,tender,tender,1,2022-09-29,2016_DoWR_1426_1,Nag/SDRF/2016-17/1,Silghatpk8,Works,Open Tender,Works,Civil Works,NA,No,No,366638,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Bid Opening,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1427_1,tender,tender,1,2022-09-29,2016_DoWR_1427_1,Tez/SDRF/2016-17/2,I.M of of river Belsiri -4,Works,Open Tender,Works,Civil Works,NA,No,No,2665852,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Bid Opening,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1428_1,tender,tender,1,2022-09-29,2016_DoWR_1428_1,Nag/SDRF/2016-17/1,Silghatpk9,Works,Open Tender,Works,Civil Works,NA,No,No,2947805,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1429_1,tender,tender,1,2022-09-29,2016_DoWR_1429_1,Tez/SDRF/2016-17/2,I.M of river Belsiri-5,Works,Open Tender,Works,Civil Works,NA,No,No,488724,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,9,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1430_1,tender,tender,1,2022-09-29,2016_DoWR_1430_1,Nag/SDRF/2016-17/1,Silghatpk10,Works,Open Tender,Works,Civil Works,NA,No,No,2917148,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1431_1,tender,tender,1,2022-09-29,2016_DoWR_1431_1,Tez/SDRF/2016-17/2,I.M of river Belsiri -6,Works,Open Tender,Works,Civil Works,NA,No,No,455906,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1432_1,tender,tender,1,2022-09-29,2016_DoWR_1432_1,Nag/SDRF/2016-17/2,Sullungpk1,Works,Open Tender,Works,Civil Works,NA,No,No,8066911,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1433_1,tender,tender,1,2022-09-29,2016_DoWR_1433_1,Tez/SDRF/2016-17/3,I.M at Gabharu R/B-2,Works,Open Tender,Works,Civil Works,NA,No,No,409772,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,8,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1434_1,tender,tender,1,2022-09-29,2016_DoWR_1434_1,Nag/SDRF/2016-17/2,Sullungpk2,Works,Open Tender,Works,Civil Works,NA,No,No,8179463,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1435_1,tender,tender,1,2022-09-29,2016_DoWR_1435_1,Tez/SDRF/2016-17/3,I.M of Gabharu R/B-3,Works,Open Tender,Works,Civil Works,NA,No,No,1988424,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,10,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1436_1,tender,tender,1,2022-09-29,2016_DoWR_1436_1,Nag/SDRF/2016-17/2,Sullungpk3,Works,Open Tender,Works,Civil Works,NA,No,No,7951296,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1438_1,tender,tender,1,2022-09-29,2016_DoWR_1438_1,Nag/SDRF/2016-17/2,Sullungpk4,Works,Open Tender,Works,Civil Works,NA,No,No,7276007,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1439_1,tender,tender,1,2022-09-29,2016_DoWR_1439_1,Nag/SDRF/2016-17/2,Sullungpk5,Works,Open Tender,Works,Civil Works,NA,No,No,4296367,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,1,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1441_1,tender,tender,1,2022-09-29,2016_DoWR_1441_1,Nag/SDRF/2016-17/2,Sullungpk6,Works,Open Tender,Works,Civil Works,NA,No,No,4487925,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,4,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1442_1,tender,tender,1,2022-09-29,2016_DoWR_1442_1,Nag/SDRF/2016-17/2,Sullungpk7,Works,Open Tender,Works,Civil Works,NA,No,No,4341508,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,2,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1443_1,tender,tender,1,2022-09-29,2016_DoWR_1443_1,Tej/SDRF/2016-17/5,I.M of river Depota-1,Works,Open Tender,Works,Civil Works,NA,No,No,7391944,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,7,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1444_1,tender,tender,1,2022-09-29,2016_DoWR_1444_1,Nag/SDRF/2016-17/2,Sullungpk8,Works,Open Tender,Works,Civil Works,NA,No,No,4391996,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1445_1,tender,tender,1,2022-09-29,2016_DoWR_1445_1,Nal/SDRF/2016-17/1,PagladiaBijulighat,Works,Open Tender,Works,Civil Works,NA,No,No,8500000,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1446_1,tender,tender,1,2022-09-29,2016_DoWR_1446_1,Tej/SDRF/2016-17/5,I.M of river Depota-2,Works,Open Tender,Works,Civil Works,NA,No,No,15394811,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,5,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1447_1,tender,tender,1,2022-09-29,2016_DoWR_1447_1,Nal/SDRF/2016-17/2,PagladiaRaitekuchi,Works,Open Tender,Works,Civil Works,NA,No,No,7883000,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,3,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1448_1,tender,tender,1,2022-09-29,2016_DoWR_1448_1,Tej/SDRF/2016-17/5,I.M at Gabharu R/B-3,Works,Open Tender,Works,Civil Works,NA,No,No,4545851,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Financial Bid Opening,11,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
ocds-kjhdrl-2016_DoWR_1449_1,tender,tender,1,2022-09-29,2016_DoWR_1449_1,GhyWest/SDRF/2016-17/1,Harianab,Works,Open Tender,Works,Civil Works,NA,No,No,10511006,2016-12-27 18:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,10,assessment,Price Bid Opening Date,NA,10-01-2017 14:05,NA,Department of Water Resources,2016-2017
